artifact_row_index,source_id,district
227716,8278034,moujahidine
227719,8278056,sidi maarouf
227724,8278094,mesnana
227728,8278139,riviera
227730,8278144,casablanca finance city
227733,8278150,boumesmar
227734,8278153,mhamid
227735,8278160,izdihar
227736,8278169,gauthier
227737,8278179,gueliz
227741,8278200,castilla
227743,8278216,anfa
227744,8278219,ben saleh
227745,8278225,maarif extension
227749,8278237,gauthier
227751,8278246,gueliz
227752,8278257,administratif
227753,8278258,gueliz
227754,8278261,route casablanca
227755,8278262,kennaria
227758,8278276,ain diab extension
227759,8278284,castilla
227760,8278299,riad al atlas
227761,8278308,michouar
227764,8278338,gueliz
227765,8278344,franceville
227766,8278345,californie
227767,8278346,daoudiat
227768,8278350,bourgogne ouest
227772,8278372,californie
227773,8278376,ain diab extension
227774,8278380,route de safi
227775,8278382,hay targa
227777,8278389,riviera
227778,8278391,oasis
227779,8278401,californie
227782,8278420,gueliz
227785,8278451,gauthier
227787,8278454,gueliz
227789,8278462,gueliz
227791,8278469,samlalia
227802,8278530,hay targa
227803,8278531,les princesses
227806,8278539,route casablanca
227807,8278540,gueliz
227808,8278541,gueliz
227809,8278544,route de ouarzazate
227811,8278552,route de tahanaout
227812,8278557,tantonville
227813,8278568,sidi moumen
227814,8278569,malabata
227816,8278574,route de ouarzazate
227819,8278587,souissi
227821,8278590,branes 2
227825,8278612,agdal
227827,8278640,souissi
227828,8278642,ksibat nhas
227829,8278646,route de l ourika
227832,8278683,casablanca
227833,8278689,liberte
227835,8278692,bourgogne ouest
227836,8278693,oulfa
227837,8278697,route de tahanaout
227838,8278703,daoudiat
227839,8278710,hay targa
227842,8278732,hay mabrouka
227843,8278733,boukhalef
227844,8278739,amelkis
227845,8278752,les princesses
227846,8278753,californie
227847,8278754,val fleury
227849,8278761,val fleury
227850,8278764,val fleury
227851,8278768,val fleury
227852,8278769,ennakhil palmeraie
227853,8278772,val fleury
227854,8278775,val fleury
227855,8278776,sidi mimoun
227856,8278777,route de safi
227857,8278778,val fleury
227858,8278779,val fleury
227862,8278804,centre
227863,8278811,tanja balia
227865,8278815,marjane
227866,8278822,aouama gharbia
227873,8278882,centre
227874,8278889,gueliz
227875,8278893,agdal
227876,8278895,route de ouarzazate
227877,8278896,gueliz
227878,8278897,lahraouiyine
227879,8278899,agdal
227883,8278913,zaouia sidi ghalem
227885,8278931,marjane
227894,8278963,ain sebaa
227895,8278966,hay targa
227897,8278969,route casablanca
227898,8278972,bourgogne est
227900,8278978,hay mabrouka
227909,8279017,gueliz
227910,8279029,gueliz
227912,8279045,les portes de marrakech
227914,8279054,route de l ourika
227917,8279076,route de l ourika
227918,8279077,route de l ourika
227920,8279087,marrakech
227921,8279092,hay saada
227924,8279142,oulfa
227925,8279147,riyad
227926,8279151,riad zitoun
227927,8279153,ahlane
227928,8279160,amerchich
227930,8279163,kennaria
227931,8279165,arset el houta
227935,8279186,arset ben chebli
227936,8279197,rahba kedima
227941,8279215,route de l ourika
227942,8279219,malabata
227945,8279237,roches noires
227947,8279267,azzouzia
227957,8279315,bourgogne ouest
227961,8279328,route de l ourika
227962,8279329,route de l ourika
227964,8279336,assif
227966,8279357,centre
227968,8279364,aouama gharbia
227969,8279374,route casablanca
227970,8279375,maarif
227974,8279404,hay antaria
227975,8279418,iberie
227976,8279420,iberie
227981,8279445,belbekkar
227982,8279451,moujahidine
227983,8279452,maarif
227985,8279468,hay el menzah
227986,8279470,boulevard med 6
227987,8279480,route casablanca
227988,8279484,maarif extension
227989,8279488,ennakhil palmeraie
227991,8279497,route de fez
227995,8279510,bourgogne ouest
227996,8279515,triangle d or
228000,8279538,ennakhil palmeraie
228002,8279541,ancienne medina
228004,8279546,arset ihiri
228005,8279547,souissi
228006,8279551,oasis
228008,8279558,agdal
228009,8279559,hivernage
228010,8279560,samlalia
228011,8279563,racine
228012,8279573,hay hassani
228013,8279576,moujahidine
228014,8279593,mers sultan
228016,8279625,route de ouarzazate
228017,8279627,aharrarine
228018,8279628,souissi
228019,8279631,beausejour
228020,8279632,ben saleh
228021,8279638,route de tahanaout
228023,8279648,hay targa
228025,8279654,les hopitaux
228028,8279661,riyad
228030,8279673,gueliz
228033,8279692,riad zitoun
228034,8279696,centre
228036,8279699,sidi moumen
228038,8279704,agdal
228042,8279727,ain sebaa
228043,8279728,route nationale assilah n1
228044,8279731,agdal
228046,8279737,hay hassani
228049,8279746,val fleury
228052,8279752,oasis
228053,8279755,ain diab
228054,8279756,oasis
228055,8279758,maarif extension
228056,8279760,maarif extension
228058,8279774,hay targa
228059,8279781,souissi
228061,8279791,sidi belyout
228062,8279794,route amizmiz
228063,8279798,port
228064,8279804,riad zitoun
228065,8279807,val fleury
228067,8279818,medina
228068,8279825,val fleury
228069,8279827,val fleury
228071,8279831,val fleury
228072,8279834,anfa superieur
228073,8279836,route de fez
228075,8279840,val fleury
228076,8279847,val fleury
228077,8279848,val fleury
228078,8279857,administratif
228081,8279874,iberie
228082,8279875,tanger city center
228083,8279886,derb al madania
228084,8279892,nassim 1
228085,8279900,route de tahanaout
228092,8279932,anfa superieur
228097,8279962,riviera
228098,8279964,route d agadir essaouira
228099,8279971,beausejour
228100,8279976,palmier
228101,8279981,racine
228102,8279997,michouar
228104,8280007,gueliz
228105,8280014,belvedere
228109,8280037,la gironde
228110,8280077,route de tahanaout
228111,8280081,mers sultan
228112,8280082,anfa
228113,8280102,gueliz
228116,8280134,centre
228117,8280156,sidi maarouf
228118,8280161,route amizmiz
228119,8280201,hay targa
228122,8280213,gueliz
228124,8280225,gueliz
228125,8280228,sania
228127,8280230,achakar
228131,8280253,belvedere
228133,8280260,hay targa
228137,8280296,route casablanca
228138,8280300,gueliz
228139,8280305,route de fez
228142,8280325,oulfa
228146,8280356,maarif extension
228148,8280371,kbour chou
228149,8280373,route casablanca
228153,8280411,gueliz
228155,8280453,route amizmiz
228158,8280462,achakar
228163,8280492,ain chock
228164,8280510,sidi maarouf
228171,8280560,route de l ourika
228172,8280569,ma c3 a2rif extension
228174,8280582,gueliz
228188,8280657,sidi ben slimane el jazouli
228198,8280676,gueliz
228202,8280681,route d agadir essaouira
228230,8280728,ferme bretonne hay arraha
228231,8280734,route de fez
228233,8280761,racine
228235,8280771,el majd
228236,8280772,sania
228238,8280801,hay mohammadi
228243,8280869,ziaten
228251,8280936,quartier des ambassades
228252,8280945,ain diab
228254,8280971,belvedere
228256,8281028,route nationale assilah n1
228257,8281031,mozart
228258,8281041,achakar
228260,8281051,hay alfarah
228261,8281052,ennakhil palmeraie
228264,8281068,beausite
228265,8281069,beausejour
228266,8281071,agdal
228268,8281075,zone industrielle oukacha
228270,8281098,haut agdal
228272,8281103,tantonville
228283,8281139,ain diab
228285,8281142,palmier
228289,8281179,route casablanca
228290,8281184,tanja balia
228293,8281201,tanja balia
228295,8281219,route de l ourika
228296,8281228,amerchich
228297,8281244,route amizmiz
228298,8281250,tanger city center
228299,8281252,castilla
228302,8281260,bourgogne ouest
228305,8281277,agdal
228307,8281286,riyad
228308,8281290,agdal
228309,8281293,tanja balia
228311,8281296,route casablanca
228312,8281297,beausejour
228317,8281321,marjane
228321,8281333,route nationale assilah n1
228324,8281356,gueliz
228325,8281357,arset ihiri
228328,8281365,bournazil
228332,8281380,arset ihiri
228336,8281397,camp al ghoul
228337,8281401,riyad
228340,8281411,derb omar
228341,8281413,val fleury
228343,8281418,oasis
228344,8281419,californie
228345,8281420,sidi ben slimane el jazouli
228346,8281421,maarif extension
228354,8281463,rmila
228356,8281469,souissi
228357,8281474,oulfa
228358,8281475,administratif
228362,8281499,gueliz
228366,8281523,marjane
228367,8281534,iberie
228368,8281540,sidi maarouf
228370,8281552,ennakhil palmeraie
228373,8281557,ennakhil palmeraie
228374,8281577,jawhar
228375,8281580,achakar
228377,8281596,agdal
228381,8281611,gueliz
228382,8281615,gauthier
228385,8281619,riyad
228387,8281640,gueliz
228391,8281656,ain borja
228392,8281658,souissi
228393,8281667,souissi
228395,8281677,route amizmiz
228396,8281678,casablanca finance city
228399,8281700,el majd
228400,8281703,branes 2
228401,8281704,branes 2
228406,8281720,les hopitaux
228407,8281728,route de l ourika
228410,8281773,azib haj kaddour
228412,8281779,route de safi
228417,8281803,hay targa
228420,8281817,route amizmiz
228422,8281836,route de ouarzazate
228426,8281858,agdal
228427,8281859,ain sebaa
228430,8281876,palmier
228432,8281896,route nationale assilah n1
228437,8281924,moulay lyazid
228439,8281940,gueliz
228440,8281949,route de fez
228442,8281953,el moukef
228443,8281954,route de l ourika
228444,8281958,ferme bretonne hay arraha
228446,8281979,rmila
228447,8281980,sidi youssef
228448,8281984,oasis
228450,8281989,boukhalef
228452,8281998,mesnana
228455,8282017,route de tahanaout
228458,8282033,gueliz
228459,8282034,racine
228460,8282035,mers sultan
228461,8282036,bourgogne ouest
228470,8282079,rmila
228472,8282086,derb chtouka
228474,8282092,oulfa
228475,8282106,californie
228476,8282108,jbel kbir
228477,8282109,route de ouarzazate
228478,8282111,les princesses
228480,8282164,centre ville
228485,8282180,route amizmiz
228486,8282182,racine
228487,8282189,mers sultan
228489,8282195,route casablanca
228490,8282197,hay zobir
228491,8282202,route de fes
228495,8282220,route casablanca
228496,8282223,hay mabrouka
228504,8282254,riyad
228505,8282260,agdal
228506,8282266,route de ouarzazate
228507,8282334,marrakech
228514,8282805,agdal
228519,8282891,ain borja
228520,8282895,sidi maarouf
228521,8282898,sidi maarouf
228522,8282899,sidi maarouf
228523,8282900,sidi maarouf
228524,8282901,sidi maarouf
228525,8282902,sidi maarouf
228526,8282903,sidi maarouf
228527,8282904,sidi maarouf
228528,8282905,sidi maarouf
228529,8282906,sidi maarouf
228530,8282907,sidi maarouf
228531,8282908,sidi maarouf
228532,8282913,rmila
228533,8282918,sidi maarouf
228535,8282922,samlalia
228537,8282945,bourgogne ouest
228538,8282946,hay mabrouka
228542,8282963,val fleury
228544,8282965,route de tahanaout
228546,8282978,centre
228549,8282992,almaz
228550,8282994,centre
228551,8283000,bourgogne ouest
228553,8283003,castilla
228554,8283006,boubana
228555,8283007,route d agadir essaouira
228558,8283053,route amizmiz
228559,8283054,route amizmiz
228560,8283066,arset el houta
228561,8283077,les hopitaux
228563,8283080,quartier des ambassades
228566,8283087,manar
228567,8283093,souissi
228569,8283108,route casablanca
228570,8283109,riyad
228571,8283111,les portes de marrakech
228572,8283116,zone industrielle oukacha
228573,8283117,route de safi
228577,8283129,anfa
228578,8283137,gueliz
228580,8283143,les princesses
228581,8283152,gueliz
228582,8283158,medina
228585,8283164,boulevard med 6
228586,8283173,palmier
228587,8283176,route amizmiz
228590,8283183,palmier
228591,8283184,californie
228592,8283217,bourgogne est
228593,8283225,lissasfa
228594,8283227,route de fez
228600,8283256,souissi
228601,8283260,route de tahanaout
228606,8283280,riyad
228607,8283287,riyad
228609,8283300,mghogha
228610,8283304,route amizmiz
228611,8283305,arset el houta
228612,8283309,route de fez
228617,8283324,iberie
228619,8283326,marjane
228621,8283336,racine
228622,8283340,hay hassani
228625,8283349,habbous
228626,8283350,route de ouarzazate
228627,8283367,bourgogne ouest
228628,8283368,hay targa
228629,8283369,hay targa
228630,8283375,ain diab
228631,8283377,route amizmiz
228633,8283385,route de tahanaout
228634,8283391,gueliz
228635,8283395,route de l ourika
228638,8283401,bab ghmat
228639,8283402,issil
228640,8283403,route de l ourika
228642,8283409,agdal
228645,8283421,route de l ourika
228649,8283429,les hopitaux
228650,8283431,hivernage
228653,8283438,les hopitaux
228655,8283441,mandarona
228658,8283452,cil hay salam
228660,8283454,route nationale assilah n1
228661,8283460,route nationale assilah n1
228662,8283465,gueliz
228665,8283476,route de l ourika
228666,8283477,route casablanca
228667,8283479,agdal
228668,8283480,polo
228669,8283481,les hopitaux
228670,8283484,oasis
228672,8283487,cil hay salam
228674,8283492,branes 2
228675,8283502,marrakech
228677,8283509,californie
228682,8283536,sidi ben slimane el jazouli
228684,8283544,sidi mimoun
228687,8283562,sidi maarouf
228691,8283593,rahba kedima
228694,8283620,ain sebaa
228695,8283627,ben saleh
228696,8283629,berrima
228699,8283652,hivernage
228700,8283656,ferme bretonne hay arraha
228705,8283720,centre
228706,8283721,sidi bou amar
228707,8283734,ferme bretonne hay arraha
228708,8283735,camp al ghoul
228709,8283744,quartier bachkou
228712,8283763,hay hassani
228713,8283771,les hopitaux
228715,8283791,souissi
228720,8283826,oasis sud
228723,8283852,al amal
228724,8283864,mghogha
228726,8283877,ain diab
228728,8283882,sania
228736,8283914,gueliz
228739,8283924,marjane
228741,8283929,agdal
228746,8283943,al azhar
228749,8283951,route amizmiz
228751,8283955,mhamid
228753,8283978,route de l ourika
228754,8283988,hay saada
228755,8283989,triangle d or
228757,8283992,moulay lyazid
228758,8283994,racine
228759,8283995,californie
228763,8284009,oulfa
228765,8284014,racine
228767,8284017,maarif
228768,8284018,izdihar
228770,8284020,nassim 1
228771,8284023,sidi ben slimane el jazouli
228775,8284034,bourgogne ouest
228780,8284049,sidi maarouf
228781,8284050,ain diab
228784,8284060,malabata
228787,8284064,gauthier
228794,8284087,sidi maarouf
228797,8284107,kennaria
228800,8284116,riyad
228801,8284118,centre ville
228802,8284126,racine
228811,8284167,assouel
228816,8284187,arset ihiri
228820,8284202,souissi
228821,8284203,arset ihiri
228823,8284211,ain mezouar
228826,8284223,kbour chou
228827,8284227,hay mabrouka
228828,8284229,ain chock
228830,8284234,mghogha
228832,8284239,sidi bou amar
228838,8284258,franceville
228843,8284269,val fleury
228849,8284295,ennakhil palmeraie
228861,8284328,route de l ourika
228864,8284339,azzouzia
228865,8284340,route casablanca
228867,8284351,ouasis
